Number,City,Gender,Age,Income,Illness
2820,Dallas,Female,61,40909.0,No
2821,Dallas,Male,30,52089.0,No
2822,Dallas,Female,62,22321.0,No
2823,Dallas,Male,42,45373.0,No
2824,Dallas,Male,56,25455.0,No
2825,Dallas,Male,53,46266.0,No
2826,Dallas,Male,52,41348.0,No
2827,Dallas,Female,40,30051.0,No
2828,Dallas,Male,44,40718.0,Yes
2829,Dallas,Male,45,63999.0,Yes
2830,Dallas,Male,59,56893.0,No
2831,Dallas,Male,63,59749.0,No
2832,Dallas,Male,47,50233.0,No
2833,Dallas,Male,26,45457.0,No
2834,Dallas,Male,40,52988.0,No
2835,Dallas,Male,27,43507.0,No
2836,Dallas,Female,29,39479.0,No
2837,Dallas,Female,38,34785.0,No
2838,Dallas,Male,56,54005.0,No
2839,Dallas,Female,42,23756.0,No
2840,Dallas,Male,42,58642.0,No
2841,Dallas,Male,59,42058.0,No
2842,Dallas,Female,59,47108.0,No
2843,Dallas,Female,32,27743.0,No
2844,Dallas,Female,50,27205.0,No
2845,Dallas,Female,56,30638.0,No
2846,Dallas,Male,50,75127.0,No
2847,Dallas,Male,38,50933.0,No
2848,Dallas,Male,26,52547.0,No
2849,Dallas,Male,64,56760.0,No
2850,Dallas,Female,49,33778.0,No
2851,Dallas,Female,43,21985.0,No
2852,Dallas,Male,63,52694.0,No
2853,Dallas,Male,36,60303.0,No
2854,Dallas,Female,49,45004.0,No
2855,Dallas,Male,61,52123.0,No
2856,Dallas,Female,28,40603.0,No
2857,Dallas,Male,35,41142.0,No
2858,Dallas,Male,56,52163.0,Yes
2859,Dallas,Male,26,53316.0,No
2860,Dallas,Female,51,42763.0,Yes
2861,Dallas,Female,26,38327.0,Yes
2862,Dallas,Male,34,53327.0,No
2863,Dallas,Female,53,44180.0,No
2864,Dallas,Female,31,45185.0,No
2865,Dallas,Male,35,59726.0,No
2866,Dallas,Male,47,54306.0,No
2867,Dallas,Male,35,51008.0,No
2868,Dallas,Male,26,48233.0,No
2869,Dallas,Male,58,42609.0,No
2870,Dallas,Male,38,52476.0,No
2871,Dallas,Female,33,35442.0,No
2872,Dallas,Female,35,43371.0,No
2873,Dallas,Male,39,60268.0,No
2874,Dallas,Male,54,67042.0,No
2875,Dallas,Male,27,36624.0,No
2876,Dallas,Male,37,48293.0,No
2877,Dallas,Female,34,50248.0,No
2878,Dallas,Female,63,43231.0,No
2879,Dallas,Male,40,34828.0,No
2880,Dallas,Female,62,35078.0,No
2881,Dallas,Male,61,71918.0,No
2882,Dallas,Male,28,59918.0,No
2883,Dallas,Male,48,50260.0,No
2884,Dallas,Male,29,54875.0,No
2885,Dallas,Male,51,43604.0,No
2886,Dallas,Female,56,55115.0,Yes
2887,Dallas,Male,65,37172.0,No
2888,Dallas,Female,55,29191.0,Yes
2889,Dallas,Female,49,36986.0,No
2890,Dallas,Female,40,32543.0,No
2891,Dallas,Male,28,42537.0,No
2892,Dallas,Male,27,41308.0,No
2893,Dallas,Male,56,49958.0,No
2894,Dallas,Male,59,49742.0,No
2895,Dallas,Female,30,30422.0,No
2896,Dallas,Male,42,63058.0,No
2897,Dallas,Male,62,49498.0,No
2898,Dallas,Female,28,45354.0,No
2899,Dallas,Male,35,63692.0,No
2900,Dallas,Female,26,38171.0,No
2901,Dallas,Male,52,54463.0,No
2902,Dallas,Female,38,44888.0,No
2903,Dallas,Female,26,50304.0,No
2904,Dallas,Male,37,41374.0,No
2905,Dallas,Female,28,47180.0,No
2906,Dallas,Female,51,42278.0,No
2907,Dallas,Female,36,21670.0,No
2908,Dallas,Female,29,37690.0,No
2909,Dallas,Female,39,25684.0,No
2910,Dallas,Male,29,56479.0,No
2911,Dallas,Male,37,52265.0,No
2912,Dallas,Female,43,43344.0,No
2913,Dallas,Female,40,16786.0,Yes
2914,Dallas,Female,38,59607.0,No
2915,Dallas,Male,58,70308.0,No
2916,Dallas,Male,29,36823.0,No
2917,Dallas,Male,37,68419.0,No
2918,Dallas,Male,57,36859.0,No
2919,Dallas,Male,46,52527.0,No
2920,Dallas,Male,36,55136.0,No
2921,Dallas,Female,39,30617.0,No
2922,Dallas,Female,59,43502.0,Yes
2923,Dallas,Female,56,42755.0,No
2924,Dallas,Male,60,57229.0,No
2925,Dallas,Male,47,62177.0,No
2926,Dallas,Female,32,36111.0,No
2927,Dallas,Male,35,42481.0,No
2928,Dallas,Male,36,72600.0,No
2929,Dallas,Male,62,35389.0,No
2930,Dallas,Female,41,46806.0,No
2931,Dallas,Male,26,59115.0,No
2932,Dallas,Male,50,72797.0,No
2933,Dallas,Female,27,49868.0,No
2934,Dallas,Male,38,59934.0,No
2935,Dallas,Female,37,41204.0,No
2936,Dallas,Male,63,36470.0,No
2937,Dallas,Male,64,37532.0,No
2938,Dallas,Female,45,40668.0,No
2939,Dallas,Female,61,40132.0,No
2940,Dallas,Male,61,36812.0,No
2941,Dallas,Male,49,59382.0,No
2942,Dallas,Male,53,44623.0,No
2943,Dallas,Male,29,38010.0,No
2944,Dallas,Female,27,54442.0,No
2945,Dallas,Female,59,47420.0,No
2946,Dallas,Female,59,35407.0,No
2947,Dallas,Female,41,17036.0,No
2948,Dallas,Female,41,43995.0,No
2949,Dallas,Male,44,63047.0,Yes
2950,Dallas,Female,44,50999.0,Yes
2951,Dallas,Male,42,36620.0,No
2952,Dallas,Male,52,36351.0,Yes
2953,Dallas,Female,30,27252.0,No
2954,Dallas,Male,28,47197.0,No
2955,Dallas,Male,45,45270.0,No
2956,Dallas,Male,57,69633.0,Yes
2957,Dallas,Female,31,41609.0,No
2958,Dallas,Male,52,34401.0,No
2959,Dallas,Female,31,46919.0,No
2960,Dallas,Female,57,24597.0,No
2961,Dallas,Female,46,44668.0,No
2962,Dallas,Female,52,40466.0,No
2963,Dallas,Female,60,49629.0,No
2964,Dallas,Male,42,41318.0,No
2965,Dallas,Female,27,60480.0,No
2966,Dallas,Female,34,31864.0,No
2967,Dallas,Female,31,34027.0,No
2968,Dallas,Male,46,42344.0,No
2969,Dallas,Male,43,43930.0,No
2970,Dallas,Female,27,42487.0,No
2971,Dallas,Female,41,28922.0,No
2972,Dallas,Male,46,52259.0,No
2973,Dallas,Female,51,43488.0,No
2974,Dallas,Female,63,40206.0,No
2975,Dallas,Male,31,48883.0,Yes
2976,Dallas,Female,52,30703.0,No
2977,Dallas,Female,63,40538.0,Yes
2978,Dallas,Female,30,34265.0,No
2979,Dallas,Female,51,50151.0,No
2980,Dallas,Female,28,44154.0,No
2981,Dallas,Male,27,27683.0,No
2982,Dallas,Male,57,35707.0,No
2983,Dallas,Male,50,40376.0,No
2984,Dallas,Male,64,45238.0,No
2985,Dallas,Male,49,43623.0,No
2986,Dallas,Female,30,35515.0,No
2987,Dallas,Female,51,28970.0,No
2988,Dallas,Male,28,32799.0,No
2989,Dallas,Male,59,44184.0,No
2990,Dallas,Female,45,33297.0,No
2991,Dallas,Male,61,57331.0,No
2992,Dallas,Female,58,31630.0,No
2993,Dallas,Male,53,60234.0,No
2994,Dallas,Female,56,40357.0,No
2995,Dallas,Female,42,20045.0,No
2996,Dallas,Female,27,56016.0,No
2997,Dallas,Male,56,41010.0,No
2998,Dallas,Female,33,42613.0,No
2999,Dallas,Female,57,50035.0,No
3000,Dallas,Female,26,41634.0,No
3001,Dallas,Female,42,22063.0,Yes
3002,Dallas,Female,26,29081.0,No
3003,Dallas,Male,31,45445.0,No
3004,Dallas,Male,41,58025.0,No
3005,Dallas,Female,27,26036.0,No
3006,Dallas,Female,43,13669.0,No
3007,Dallas,Male,26,43200.0,No
3008,Dallas,Male,55,50470.0,No
3009,Dallas,Male,35,43550.0,No
3010,Dallas,Male,51,35433.0,No
3011,Dallas,Female,63,46084.0,No
3012,Dallas,Male,61,53896.0,No
3013,Dallas,Female,29,31538.0,Yes
3014,Dallas,Female,61,40061.0,No
3015,Dallas,Male,55,45954.0,No
3016,Dallas,Male,49,56755.0,No
3017,Dallas,Male,52,47541.0,No
3018,Dallas,Male,27,41039.0,No
3019,Dallas,Female,34,62192.0,No
3020,Dallas,Male,37,51299.0,No
3021,Dallas,Female,50,53668.0,No
3022,Dallas,Female,61,49640.0,No
3023,Dallas,Male,50,30442.0,No
3024,Dallas,Female,38,11495.0,No
3025,Dallas,Male,38,50090.0,No
3026,Dallas,Female,25,39023.0,No
3027,Dallas,Male,51,59571.0,No
3028,Dallas,Male,51,55041.0,No
3029,Dallas,Male,26,47898.0,No
3030,Dallas,Male,43,48788.0,No
3031,Dallas,Female,46,56845.0,No
3032,Dallas,Female,45,39864.0,No
3033,Dallas,Female,46,23309.0,No
3034,Dallas,Female,44,57022.0,No
3035,Dallas,Female,39,72143.0,No
3036,Dallas,Male,62,48324.0,No
3037,Dallas,Male,37,59321.0,No
3038,Dallas,Male,35,36978.0,No
3039,Dallas,Male,63,33800.0,No
3040,Dallas,Male,40,55475.0,Yes
3041,Dallas,Male,53,53811.0,No
3042,Dallas,Female,55,33610.0,No
3043,Dallas,Female,40,46891.0,Yes
3044,Dallas,Female,51,54141.0,No
3045,Dallas,Female,61,33297.0,No
3046,Dallas,Female,52,48498.0,No
3047,Dallas,Female,38,14155.0,No
3048,Dallas,Female,46,48187.0,Yes
3049,Dallas,Male,45,35806.0,No
3050,Dallas,Male,61,42072.0,No
3051,Dallas,Male,58,53346.0,No
3052,Dallas,Female,27,43328.0,No
3053,Dallas,Male,42,37488.0,No
3054,Dallas,Male,62,41875.0,No
3055,Dallas,Female,44,54497.0,No
3056,Dallas,Male,54,48016.0,No
3057,Dallas,Female,37,36398.0,No
3058,Dallas,Female,29,49986.0,No
3059,Dallas,Female,54,34238.0,No
3060,Dallas,Male,57,56003.0,No
3061,Dallas,Female,35,44114.0,Yes
3062,Dallas,Female,35,38232.0,No
3063,Dallas,Male,41,45674.0,No
3064,Dallas,Male,48,59438.0,No
3065,Dallas,Male,42,48037.0,No
3066,Dallas,Male,49,49961.0,No
3067,Dallas,Female,25,15929.0,No
3068,Dallas,Female,60,44042.0,No
3069,Dallas,Male,32,70102.0,No
3070,Dallas,Female,56,39231.0,No
3071,Dallas,Male,29,53911.0,No
3072,Dallas,Male,47,59074.0,No
3073,Dallas,Female,31,42544.0,No
3074,Dallas,Male,41,47216.0,No
3075,Dallas,Male,65,69399.0,No
3076,Dallas,Male,26,48845.0,No
3077,Dallas,Male,38,38546.0,No
3078,Dallas,Male,62,68505.0,No
3079,Dallas,Male,42,38633.0,No
3080,Dallas,Female,42,40451.0,No
3081,Dallas,Female,31,49695.0,No
3082,Dallas,Female,52,39431.0,No
3083,Dallas,Male,54,50848.0,No
3084,Dallas,Male,33,48439.0,No
3085,Dallas,Male,54,49191.0,No
3086,Dallas,Male,49,34824.0,No
3087,Dallas,Female,51,8812.0,No
3088,Dallas,Male,57,67143.0,No
3089,Dallas,Female,45,33477.0,No
3090,Dallas,Female,43,30750.0,Yes
3091,Dallas,Male,43,45540.0,Yes
3092,Dallas,Male,33,66603.0,No
3093,Dallas,Female,28,30261.0,No
3094,Dallas,Female,47,28100.0,No
3095,Dallas,Female,59,29411.0,No
3096,Dallas,Female,35,27340.0,No
3097,Dallas,Female,45,25855.0,No
3098,Dallas,Male,26,51293.0,No
3099,Dallas,Female,46,56170.0,No
3100,Dallas,Male,25,39646.0,No
3101,Dallas,Male,42,47898.0,No
3102,Dallas,Female,39,48773.0,No
3103,Dallas,Female,60,36073.0,No
3104,Dallas,Female,35,36996.0,No
3105,Dallas,Female,49,48985.0,Yes
3106,Dallas,Male,25,48504.0,No
3107,Dallas,Female,42,51689.0,No
3108,Dallas,Male,38,33470.0,Yes
3109,Dallas,Male,52,50892.0,No
3110,Dallas,Male,50,54818.0,No
3111,Dallas,Female,62,34728.0,No
3112,Dallas,Female,64,42914.0,No
3113,Dallas,Male,65,54179.0,No
3114,Dallas,Female,57,39443.0,No
3115,Dallas,Male,36,56494.0,No
3116,Dallas,Male,62,65030.0,No
3117,Dallas,Male,51,36225.0,No
3118,Dallas,Male,58,44758.0,No
3119,Dallas,Female,63,44865.0,No
3120,Dallas,Male,41,30582.0,No
3121,Dallas,Male,44,28810.0,No
3122,Dallas,Male,27,36240.0,Yes
3123,Dallas,Female,55,43884.0,No
3124,Dallas,Female,31,38189.0,No
3125,Dallas,Female,52,39339.0,No
3126,Dallas,Male,59,65862.0,No
3127,Dallas,Male,49,40915.0,No
3128,Dallas,Female,39,49966.0,No
3129,Dallas,Male,32,50312.0,No
3130,Dallas,Female,46,28658.0,No
3131,Dallas,Female,60,45571.0,No
3132,Dallas,Female,35,52321.0,No
3133,Dallas,Male,51,64027.0,No
3134,Dallas,Male,37,51044.0,No
3135,Dallas,Male,49,44501.0,No
3136,Dallas,Male,55,57043.0,Yes
3137,Dallas,Male,59,43415.0,No
3138,Dallas,Female,29,51554.0,No
3139,Dallas,Female,32,19436.0,No
3140,Dallas,Female,64,23986.0,No
3141,Dallas,Male,27,52924.0,No
3142,Dallas,Female,36,41626.0,No
3143,Dallas,Female,37,50294.0,No
3144,Dallas,Male,37,43923.0,No
3145,Dallas,Female,45,53009.0,No
3146,Dallas,Female,43,35380.0,No
3147,Dallas,Female,45,39737.0,No
3148,Dallas,Female,39,53445.0,No
3149,Dallas,Female,62,20041.0,No
3150,Dallas,Male,50,55370.0,No
3151,Dallas,Male,53,46980.0,No
3152,Dallas,Male,59,63072.0,No
3153,Dallas,Female,32,43297.0,No
3154,Dallas,Female,39,44574.0,No
3155,Dallas,Male,57,43769.0,No
3156,Dallas,Female,46,21084.0,No
3157,Dallas,Female,41,44385.0,No
3158,Dallas,Female,38,32396.0,No
3159,Dallas,Female,48,33993.0,No
3160,Dallas,Female,53,30270.0,No
3161,Dallas,Male,64,54217.0,No
3162,Dallas,Female,48,42949.0,No
3163,Dallas,Male,26,58560.0,No
3164,Dallas,Male,39,56125.0,No
3165,Dallas,Male,35,40739.0,No
3166,Dallas,Male,60,56536.0,No
3167,Dallas,Male,57,54641.0,No
3168,Dallas,Female,33,45645.0,No
3169,Dallas,Male,62,42446.0,No
3170,Dallas,Female,26,36957.0,No
3171,Dallas,Male,41,42049.0,No
3172,Dallas,Male,50,62666.0,No
3173,Dallas,Male,30,57444.0,No
3174,Dallas,Female,61,46246.0,No
3175,Dallas,Male,62,62008.0,No
3176,Dallas,Male,45,51997.0,No
3177,Dallas,Male,55,59669.0,No
3178,Dallas,Female,28,18779.0,No
3179,Dallas,Female,46,48119.0,No
3180,Dallas,Male,57,52001.0,No
3181,Dallas,Female,56,28561.0,No
3182,Dallas,Male,32,39460.0,No
3183,Dallas,Female,42,44223.0,No
3184,Dallas,Female,46,27404.0,No
3185,Dallas,Female,61,29597.0,No
3186,Dallas,Male,60,36426.0,No
3187,Dallas,Male,52,56818.0,No
3188,Dallas,Female,49,44082.0,No
3189,Dallas,Male,45,57413.0,No
3190,Dallas,Male,57,42336.0,No
3191,Dallas,Male,56,28871.0,No
3192,Dallas,Male,44,39416.0,No
3193,Dallas,Female,64,52002.0,No
3194,Dallas,Male,32,58105.0,No
3195,Dallas,Male,47,54219.0,No
3196,Dallas,Male,51,70316.0,No
3197,Dallas,Female,34,36020.0,No
3198,Dallas,Male,59,53740.0,No
3199,Dallas,Female,33,36803.0,No
3200,Dallas,Female,60,21119.0,No
3201,Dallas,Female,51,36367.0,No
3202,Dallas,Female,29,44219.0,No
3203,Dallas,Female,51,43993.0,No
3204,Dallas,Male,30,43989.0,Yes
3205,Dallas,Female,62,28901.0,No
3206,Dallas,Male,48,43883.0,No
3207,Dallas,Male,43,56092.0,No
3208,Dallas,Male,43,43426.0,No
3209,Dallas,Female,34,33883.0,No
3210,Dallas,Male,28,46978.0,No
3211,Dallas,Male,50,57773.0,No
3212,Dallas,Female,27,30231.0,No
3213,Dallas,Male,39,58407.0,Yes
3214,Dallas,Male,53,53848.0,No
3215,Dallas,Male,64,39625.0,No
3216,Dallas,Male,40,33271.0,No
3217,Dallas,Male,37,60441.0,No
3218,Dallas,Male,56,57242.0,No
3219,Dallas,Female,38,39922.0,No
3220,Dallas,Male,52,53014.0,No
3221,Dallas,Male,30,54319.0,No
3222,Dallas,Male,30,40707.0,No
3223,Dallas,Male,55,37577.0,No
3224,Dallas,Male,60,41760.0,No
3225,Dallas,Male,54,43122.0,No
3226,Dallas,Male,32,36118.0,Yes
3227,Dallas,Male,25,28855.0,No
3228,Dallas,Female,50,51321.0,No
3229,Dallas,Female,32,28186.0,No
3230,Dallas,Female,49,43131.0,No
3231,Dallas,Female,59,27399.0,Yes
3232,Dallas,Male,54,46714.0,No
3233,Dallas,Female,36,50931.0,Yes
3234,Dallas,Female,47,30597.0,No
3235,Dallas,Female,43,41576.0,No
3236,Dallas,Male,37,58949.0,Yes
3237,Dallas,Female,39,40761.0,No
3238,Dallas,Male,48,65067.0,No
3239,Dallas,Male,31,49963.0,No
3240,Dallas,Male,47,52236.0,No
3241,Dallas,Male,59,35828.0,No
3242,Dallas,Female,58,49450.0,No
3243,Dallas,Female,58,31761.0,No
3244,Dallas,Male,59,63988.0,No
3245,Dallas,Male,62,42922.0,No
3246,Dallas,Male,45,60934.0,No
3247,Dallas,Female,46,40494.0,No
3248,Dallas,Male,48,58315.0,No
3249,Dallas,Female,53,45635.0,No
3250,Dallas,Male,35,43519.0,No
3251,Dallas,Female,63,34392.0,No
3252,Dallas,Female,32,37921.0,No
3253,Dallas,Female,45,55833.0,Yes
3254,Dallas,Female,31,51673.0,No
3255,Dallas,Female,50,28949.0,No
3256,Dallas,Male,41,50535.0,Yes
3257,Dallas,Female,60,47986.0,No
3258,Dallas,Female,40,43623.0,No
3259,Dallas,Female,32,25713.0,No
3260,Dallas,Male,28,57468.0,No
3261,Dallas,Female,27,40057.0,No
3262,Dallas,Male,55,45889.0,No
3263,Dallas,Female,33,37385.0,No
3264,Dallas,Female,42,29838.0,Yes
3265,Dallas,Male,49,52516.0,No
3266,Dallas,Female,40,44857.0,No
3267,Dallas,Female,49,41058.0,Yes
3268,Dallas,Male,51,36285.0,Yes
3269,Dallas,Female,54,36757.0,No
3270,Dallas,Male,31,52635.0,No
3271,Dallas,Female,61,21303.0,No
3272,Dallas,Male,49,46862.0,No
3273,Dallas,Male,31,60185.0,No
3274,Dallas,Male,58,52398.0,No
3275,Dallas,Male,27,64222.0,No
3276,Dallas,Female,54,16730.0,No
3277,Dallas,Male,44,52069.0,No
3278,Dallas,Male,54,38525.0,No
3279,Dallas,Male,45,70212.0,No
3280,Dallas,Female,32,36895.0,No
3281,Dallas,Female,59,25423.0,No
3282,Dallas,Male,35,51099.0,No
3283,Dallas,Female,39,53716.0,No
3284,Dallas,Female,27,41447.0,No
3285,Dallas,Male,64,66330.0,No
3286,Dallas,Male,41,45535.0,No
3287,Dallas,Male,30,49243.0,No
3288,Dallas,Male,46,46909.0,No
3289,Dallas,Female,28,40933.0,No
3290,Dallas,Male,49,54515.0,No
3291,Dallas,Female,56,37837.0,No
3292,Dallas,Male,27,41276.0,No
3293,Dallas,Female,41,32692.0,No
3294,Dallas,Female,41,43635.0,No
3295,Dallas,Male,39,30717.0,No
3296,Dallas,Female,37,44150.0,No
3297,Dallas,Female,61,50739.0,No
3298,Dallas,Female,29,35806.0,No
3299,Dallas,Male,50,35562.0,No
3300,Dallas,Female,50,43960.0,No
3301,Dallas,Female,54,39764.0,No
3302,Dallas,Female,59,39313.0,No
3303,Dallas,Male,63,52397.0,No
3304,Dallas,Male,61,55158.0,No
3305,Dallas,Female,47,46639.0,No
3306,Dallas,Male,49,45410.0,No
3307,Dallas,Female,41,39297.0,No
3308,Dallas,Male,28,48794.0,No
3309,Dallas,Female,41,35106.0,No
3310,Dallas,Male,54,55537.0,No
3311,Dallas,Male,53,43697.0,No
3312,Dallas,Male,37,37884.0,No
3313,Dallas,Female,43,45203.0,No
3314,Dallas,Male,59,55356.0,No
3315,Dallas,Female,34,52240.0,No
3316,Dallas,Male,38,46706.0,No
3317,Dallas,Male,63,54762.0,No
3318,Dallas,Male,65,48022.0,Yes
3319,Dallas,Male,29,68908.0,No
3320,Dallas,Male,62,67903.0,Yes
3321,Dallas,Female,54,39755.0,No
3322,Dallas,Male,30,64879.0,Yes
3323,Dallas,Male,51,33199.0,No
3324,Dallas,Female,46,41329.0,No
3325,Dallas,Male,29,50270.0,No
3326,Dallas,Female,45,43671.0,No
3327,Dallas,Female,33,54111.0,No
3328,Dallas,Female,44,23649.0,No
3329,Dallas,Female,58,46260.0,No
3330,Dallas,Female,61,44257.0,No
3331,Dallas,Male,53,53133.0,No
3332,Dallas,Male,46,55041.0,No
3333,Dallas,Male,42,57204.0,No
3334,Dallas,Male,29,52440.0,No
3335,Dallas,Female,49,48164.0,No
3336,Dallas,Female,57,46659.0,No
3337,Dallas,Male,63,50365.0,No
3338,Dallas,Male,61,29700.0,No
3339,Dallas,Male,49,40043.0,No
3340,Dallas,Female,54,41291.0,Yes
3341,Dallas,Male,56,47221.0,No
3342,Dallas,Male,64,40020.0,No
3343,Dallas,Female,51,30002.0,No
3344,Dallas,Female,44,37269.0,No
3345,Dallas,Female,50,50354.0,No
3346,Dallas,Male,41,47043.0,Yes
3347,Dallas,Female,41,35139.0,No
3348,Dallas,Female,41,58188.0,No
3349,Dallas,Male,56,59188.0,No
3350,Dallas,Female,39,54912.0,No
3351,Dallas,Male,51,54166.0,No
3352,Dallas,Female,56,36567.0,No
3353,Dallas,Male,57,49286.0,No
3354,Dallas,Female,26,54977.0,No
3355,Dallas,Male,45,59832.0,No
3356,Dallas,Male,64,41677.0,No
3357,Dallas,Male,47,47345.0,No
3358,Dallas,Male,57,43921.0,No
3359,Dallas,Male,31,61734.0,No
3360,Dallas,Male,42,67579.0,No
3361,Dallas,Male,35,47470.0,No
3362,Dallas,Female,30,25469.0,No
3363,Dallas,Male,56,30647.0,No
3364,Dallas,Female,32,40108.0,No
3365,Dallas,Female,43,25643.0,Yes
3366,Dallas,Male,38,41452.0,No
3367,Dallas,Female,30,37411.0,Yes
3368,Dallas,Female,64,30893.0,No
3369,Dallas,Male,31,26960.0,No
3370,Dallas,Female,36,38352.0,No
3371,Dallas,Male,32,59552.0,No
3372,Dallas,Female,44,21330.0,No
3373,Dallas,Male,65,41837.0,No
3374,Dallas,Female,47,38967.0,No
3375,Dallas,Female,64,54564.0,Yes
3376,Dallas,Female,41,48709.0,No
3377,Dallas,Male,35,52731.0,No
3378,Dallas,Female,41,36521.0,No
3379,Dallas,Female,29,24233.0,No
3380,Dallas,Male,32,40850.0,No
3381,Dallas,Female,63,31313.0,Yes
3382,Dallas,Female,36,46704.0,No
3383,Dallas,Female,38,39037.0,No
3384,Dallas,Female,51,41651.0,No
3385,Dallas,Male,45,67873.0,No
3386,Dallas,Male,47,51605.0,No
3387,Dallas,Female,42,29456.0,No
3388,Dallas,Female,55,42097.0,Yes
3389,Dallas,Female,27,29006.0,No
3390,Dallas,Male,42,53003.0,No
3391,Dallas,Male,50,52727.0,No
3392,Dallas,Female,43,51822.0,Yes
3393,Dallas,Male,25,43755.0,No
3394,Dallas,Female,64,52983.0,No
3395,Dallas,Male,45,56970.0,No
3396,Dallas,Male,59,41343.0,No
3397,Dallas,Male,28,62825.0,No
3398,Dallas,Female,35,52841.0,No
3399,Dallas,Male,58,38451.0,No
3400,Dallas,Female,27,20496.0,Yes
3401,Dallas,Male,43,52708.0,No
3402,Dallas,Female,60,58607.0,No
3403,Dallas,Male,57,46432.0,No
3404,Dallas,Female,41,49729.0,No
3405,Dallas,Male,33,34486.0,No
3406,Dallas,Male,49,42890.0,No
3407,Dallas,Male,41,21087.0,No
3408,Dallas,Male,34,41380.0,No
3409,Dallas,Female,63,13885.0,No
3410,Dallas,Male,47,83197.0,No
3411,Dallas,Male,62,49446.0,No
3412,Dallas,Female,44,38340.0,No
3413,Dallas,Male,33,46055.0,No
3414,Dallas,Female,26,33417.0,No
3415,Dallas,Female,41,59827.0,No
3416,Dallas,Female,42,50616.0,No
3417,Dallas,Male,43,38355.0,No
3418,Dallas,Male,46,42831.0,No
3419,Dallas,Male,45,61043.0,Yes
3420,Dallas,Male,59,60076.0,No
3421,Dallas,Female,26,41946.0,No
3422,Dallas,Female,59,47879.0,No
3423,Dallas,Female,30,24149.0,No
3424,Dallas,Male,40,33644.0,No
3425,Dallas,Female,59,47435.0,No
3426,Dallas,Female,53,47257.0,No
3427,Dallas,Female,34,21132.0,Yes
3428,Dallas,Male,43,55004.0,No
3429,Dallas,Female,30,26546.0,No
3430,Dallas,Female,51,41903.0,No
3431,Dallas,Male,29,55556.0,No
3432,Dallas,Male,57,60084.0,No
3433,Dallas,Female,58,34673.0,No
3434,Dallas,Male,34,38330.0,Yes
3435,Dallas,Male,32,33571.0,No
3436,Dallas,Female,51,38331.0,No
3437,Dallas,Male,64,55804.0,No
3438,Dallas,Female,31,46802.0,No
3439,Dallas,Female,33,21295.0,No
3440,Dallas,Female,59,60784.0,No
3441,Dallas,Female,57,43945.0,No
3442,Dallas,Male,45,48790.0,No
3443,Dallas,Male,61,57349.0,No
3444,Dallas,Male,62,38242.0,No
3445,Dallas,Female,35,25782.0,Yes
3446,Dallas,Female,50,29652.0,No
3447,Dallas,Female,25,19924.0,No
3448,Dallas,Female,53,26421.0,No
3449,Dallas,Male,33,60453.0,No
3450,Dallas,Female,30,37758.0,No
3451,Dallas,Female,27,39965.0,No
3452,Dallas,Female,51,38665.0,No
3453,Dallas,Male,30,43675.0,No
3454,Dallas,Female,65,28382.0,No
3455,Dallas,Male,32,60272.0,No
3456,Dallas,Male,30,41118.0,No
3457,Dallas,Female,41,39550.0,No
3458,Dallas,Female,65,41166.0,No
3459,Dallas,Male,27,50493.0,No
3460,Dallas,Male,41,46542.0,No
3461,Dallas,Female,51,46135.0,No
3462,Dallas,Female,51,43322.0,No
3463,Dallas,Female,39,39638.0,No
3464,Dallas,Female,45,51034.0,Yes
3465,Dallas,Female,59,58978.0,Yes
3466,Dallas,Male,38,42755.0,No
3467,Dallas,Female,63,45339.0,No
3468,Dallas,Male,31,38581.0,No
3469,Dallas,Male,51,38069.0,No
3470,Dallas,Male,52,56101.0,No
3471,Dallas,Male,50,40642.0,No
3472,Dallas,Male,58,57144.0,No
3473,Dallas,Male,29,48645.0,No
3474,Dallas,Male,55,49026.0,No
3475,Dallas,Male,37,61234.0,No
3476,Dallas,Male,29,36137.0,No
3477,Dallas,Male,59,44574.0,No
3478,Dallas,Male,62,49371.0,No
3479,Dallas,Male,43,51546.0,No
3480,Dallas,Female,51,43444.0,No
3481,Dallas,Male,39,41686.0,No
3482,Dallas,Male,25,37910.0,Yes
3483,Dallas,Male,45,55800.0,No
3484,Dallas,Male,50,47123.0,No
3485,Dallas,Male,59,38249.0,No
3486,Dallas,Male,31,60811.0,No
3487,Dallas,Female,55,27165.0,Yes
3488,Dallas,Male,28,38018.0,No
3489,Dallas,Male,46,44531.0,No
3490,Dallas,Female,41,40140.0,No
3491,Dallas,Male,26,54282.0,No
3492,Dallas,Male,50,53395.0,No
3493,Dallas,Male,62,50383.0,No
3494,Dallas,Male,45,62003.0,No
3495,Dallas,Male,53,57361.0,No
3496,Dallas,Male,55,64169.0,No
3497,Dallas,Female,29,53179.0,No
3498,Dallas,Female,29,23676.0,No
3499,Dallas,Female,60,54924.0,Yes
